Trand,Prand
0.718849503,-0.782688557
-0.415904753,1.877445926
-0.283574104,1.275552403
0.507741601,1.988528643
0.358600696,0.167823142
-0.907102497,-0.254845473
-0.562186274,-0.220952427
0.917838256,0.133911313
-0.324457069,-0.276363209
0.49677568,-0.124659938
0.911746073,1.195953395
1.412074404,-0.060180413
0.668522068,0.533133867
-0.722093786,-0.77603656
-0.311182618,-0.191804855
1.504319669,-0.232253744
-0.983590463,1.764306427
-3.032580592,0.189129475
-0.211088539,-0.628848086
-1.929440211,0.096968751
0.384025393,0.74262703
-1.282098647,-2.197953361
-0.733422367,-0.667076781
-0.933764751,1.266427216
-0.57318327,-0.172480473
2.114412494,-0.12240979
-0.087178495,-0.7547025
0.775468142,1.144176551
-0.258503957,0.049183869
0.397470553,-0.697867406
0.097361985,-1.428595687
0.783253038,-1.297271614
0.264130247,0.174470338
-1.46980189,-0.291407276
-0.485572474,-0.289871666
-0.222730737,1.263064458
0.416945312,-0.131637425
1.087723113,-0.581450543
-0.312131188,0.726965408
-0.046167365,-0.948054352
-0.147495759,0.561356002
-0.862129423,0.93991386
-0.551169186,-0.666721571
0.915810853,0.012238224
-0.512575951,-1.311283444
0.518214794,-0.623632552
0.17649912,-0.277925582
-0.57323076,-2.067860657
-0.230571808,0.456142987
-0.77398102,-2.175300255
0.463051716,-3.08917731
0.833453022,-1.095479699
1.03239425,1.256627656
1.297625267,0.168218632
0.189107395,0.073656216
0.472588563,-0.667062459
-0.004477254,-2.472602771
0.64287215,0.584925732
-1.077298109,-0.888779004
-0.477057735,1.634773156
-1.21962856,2.080673194
2.220591241,-0.247762523
-0.356798627,0.051023159
0.097431404,-1.098378661
0.683501159,0.088399111
-2.373976598,0.317737175
1.031914911,-0.886283848
2.086254829,0.768612527
-0.103626712,-0.144425786
-0.275174286,0.785252753
2.189596682,0.182669106
0.571750353,0.070936704
-0.288677475,-1.509238011
-1.113054128,-0.403162733
0.406023379,-0.05574393
-0.402389563,-0.779178737
-0.696056251,1.976290042
-0.968553984,-0.475442121
0.234282359,1.074378608
0.594447368,0.396927784
1.539246771,-0.415017139
-1.024923341,1.04506605
0.407803929,-0.106235612
1.021616694,0.10335832
0.508505526,0.242130067
-1.863120088,-0.383483901
-0.999562665,0.276224039
-0.700549463,0.484880183
-1.93848035,0.339942545
-0.142948553,0.858645889
0.588205377,1.557374638
-0.314043695,-0.147624153
0.43376609,0.389969857
-0.716419255,-0.610882567
-0.770167377,1.888775936
-0.404942293,-0.741939486
0.209656213,0.199856405
-1.752408224,-2.082942064
0.046505194,0.693735888
-0.866619347,0.961006424
-0.099206334,-1.185546285
-1.747964023,-1.20284581
0.9974087,-0.91369386
0.038841546,-0.839590653
0.396172688,1.850353441
1.164360746,0.423074758
-0.784001761,-0.072453735
0.487632654,-0.220423918
0.860444473,-0.005271595
-0.8642701,-0.526818346
0.526654962,0.25809533
1.240224198,0.880430289
1.015104886,0.014440199
-0.317385899,-0.793494777
1.758550368,-0.979616906
-1.462033155,-0.138104719
-0.699544994,0.742094882
-0.502497232,0.728351062
-0.341798433,-0.450845767
-0.388588592,1.374469004
-0.01281614,-0.711248448
1.80776356,0.210051079
0.767924095,0.179861979
0.882321862,-0.431469581
-1.32739352,1.406310039
-0.905238006,-0.077360141
-1.239518258,-1.621294459
-1.83772131,-1.312167716
0.480631901,1.698476378
-1.199701713,0.334048881
-0.849140892,0.96528653
-0.506397533,1.427688838
-1.199885245,1.485143557
0.843624011,-1.035136813
-0.651586655,1.04071964
0.389380521,1.544712992
-1.003318957,-0.123731078
-1.219138608,-1.271440653
-0.578366639,1.080527906
-0.690424476,0.00852675
-1.046390602,-0.390451579
0.59476499,-1.425449349
0.493082376,-0.363273536
-0.986367613,1.21379252
0.837640381,0.37651085
-0.035325811,-2.104765421
-0.509943268,-0.878025972
0.992035196,-0.571594113
0.805976725,-0.232024683
-1.188202939,-0.495595209
-2.430880458,-0.097105242
2.044531084,-0.575150084
0.958757185,0.852079934
0.599885042,-1.472206108
-0.546113432,0.746744385
0.677386675,0.29482117
0.835569895,0.630039843
0.066179769,0.287535569
0.790228906,0.392292035
0.990677754,-1.363295168
0.74993088,1.099583514
0.177509321,0.17563053
-1.420033236,0.763831673
0.4297123,1.833962333
0.473686676,-1.718716711
0.450494263,-0.85105281
1.333418782,0.547877153
-0.475131669,0.006984022
-0.055464615,-0.111817977
1.135204241,-0.568413569
0.962418199,0.511744237
0.612864879,0.584874317
-0.010031826,0.06559625
-0.692374523,0.060715566
-0.027982259,2.054776958
-0.724445044,1.152840778
0.427246208,0.234496447
-1.359135818,-0.091835332
1.548795049,1.264710053
1.363196069,-0.192428325
0.270074605,-0.490708671
-0.111578286,1.600168481
-0.323429522,-0.97424413
2.298949562,1.030381796
0.328768409,0.70019731
-1.343706617,-0.706447885
1.403586155,-0.579952699
-2.21414232,-0.449185756
-1.774131763,0.9812186
-0.099309341,-0.019704986
-0.579789155,-0.284589878
-0.7568084,1.274242765
1.368234387,0.266093208
-1.333626676,0.903971209
0.55057579,-0.251912655
-0.556503251,-0.841040547
-0.056743522,-0.369328208
0.826909816,-0.715526173
1.012119291,-0.933512289
-0.86243624,-0.535510935
-0.036042224,-0.362474277
-1.609343132,0.714596404
0.238513318,-0.673233662
0.363495476,1.006685538
-0.433543338,1.511743629
1.144600386,-0.796115957
1.541835329,-0.164339496
-1.023179195,-0.966189592
0.260945617,-0.627449061
0.543850772,-0.804041152
-0.587093318,0.503739805
-1.590047529,0.765506576
0.68172116,0.75816725
-1.149393512,-0.086480622
-0.132032051,2.095273935
-0.498381857,0.268881393
-0.500910278,-1.619765277
-0.693590458,0.291677702
-1.796158276,-0.744590271
-0.801258858,-0.53445636
-0.692304764,-0.578829725
-0.155992395,0.38930838
-0.986390874,-1.147554046
-2.500850227,-1.196612158
1.103523922,0.455305176
-1.543322622,-0.322895429
-0.1636053,0.393805866
-0.86288895,-0.598617403
-0.148316041,-1.591622716
0.616424599,1.068057248
0.559222511,0.392062884
-0.651407181,-1.622201198
-0.38452183,1.86159253
0.491536033,1.341030042
-0.557199139,1.316626018
0.637951636,1.699642159
-0.096788046,1.686051031
1.761180997,0.577673891
0.128198777,0.112079306
-0.253154297,-0.271522989
-1.050785408,1.15935558
0.638680571,0.601352863
-1.528110433,1.144636026
1.639287545,-0.299928835
1.902261056,1.767696397
-0.076781444,-0.304837288
-1.035262246,0.854548087
-0.253308552,-0.807190032
-0.100451313,-0.409100264
-0.300121567,0.565033648
1.234447818,0.17271233
1.107911195,-1.133503997
1.293384836,-1.442574735
-0.090532324,1.193176788
-0.30330215,0.108154785
-1.000902905,-1.377352982
-0.426272591,0.562354184
-2.149700142,-0.931603286
1.384524321,-1.083622926
-1.605599415,-1.168211403
-0.681744153,-1.972555363
-2.206540442,0.004858681
0.479275708,-1.063343058
0.319228202,-0.050209212
-1.186848315,-0.192941806
0.324818202,-0.728827616
-0.912786423,0.475052834
-1.629800336,-2.165277238
-0.667616048,-0.70246219
-0.12717126,0.429807524
-0.735911279,-0.408754061
-1.236574406,-0.801018125
-0.733329201,-0.469009061
-1.225801379,-0.65844348
1.479393177,0.553921273
1.503542867,-0.148632987
0.439352236,-0.468210133
1.835548022,0.107159046
1.11571965,-0.06253606
-0.74565511,0.611022537
0.542491237,0.995533215
-0.836387468,-0.955969351
0.495227729,0.449507539
-0.587187032,1.838428394
0.011764376,-1.366637161
-0.651194013,-0.013635019
-0.623963775,-0.63324166
-0.183131505,1.242057691
0.600435051,0.132901092
0.80067711,2.863100067
1.686986608,0.116901647
-1.878345901,1.098841774
-0.130386346,-0.760752252
-0.608348135,0.029379247
-0.515025251,0.619726209
1.103278495,1.254783574
0.310279761,0.647636018
1.82455755,-0.434668926
-0.515390363,-1.155070732
-0.244629231,-1.976563274
0.017390883,0.840543401
0.307372051,-1.359113689
-0.63565619,0.377574519
-1.647431523,1.577976921
0.966157592,0.289422223
0.266326616,1.397351542
-1.193595233,-0.101410071
-1.54620784,0.363620862
-0.169397138,-1.033643344
-1.746940437,-0.430974351
1.049994155,0.85475196
0.467531797,2.026972363
0.165619732,-0.024479124
-0.25754707,-0.151659006
-0.724182,-0.234916819
-1.488517046,-0.952124979
0.633569308,-0.884461982
1.304784561,-0.520909725
0.694199446,0.047128635
1.024903051,0.062215978
-1.209977545,-0.481797804
2.751204383,-1.000667946
0.744129498,1.316570655
0.783209546,-0.810709256
-1.302778793,1.209236485
1.044068003,1.981136434
-1.101889261,2.843976823
-0.052186817,-2.975519321
3.651469207,1.062022559
-0.942279651,0.566473615
-0.795833433,-0.251756854
1.609847308,-0.266457359
1.188626101,1.913434798
0.841291355,0.168359628
-0.883825153,-2.323756091
-0.069807673,0.330381094
-0.137899339,1.445948337
1.236074204,0.025995311
0.817949579,1.437323208
-0.230969145,1.304804398
0.264726503,0.700897055
-0.024574114,0.33652725
-0.871054249,-0.087951854
0.684236188,0.67153766
1.343570273,-1.140356856
-1.07702344,0.106133928
0.592086446,-1.271790689
0.746047341,-0.990095412
-0.225050381,-1.278065865
0.745476184,-0.487532622
-0.326194597,0.089606438
-0.463498867,0.734510514
0.565747466,0.464445207
-0.688570493,1.950123288
1.9861143,0.981418441
-1.244581681,0.485458305
0.953959744,-0.817325878
-1.090955674,0.630050981
-0.205835002,0.832736006
0.095950801,-1.133736529
1.064692845,-1.205731861
1.423857832,-1.20964358
1.016377832,0.695399976
-0.386028539,-1.19766444
-2.002686489,1.039513992
0.022382109,-0.110759513
-1.282952021,-0.442870634
-1.018840234,-0.171183379
1.084164887,-0.270111825
-1.809087081,-0.782273478
1.656748903,0.710582529
-0.741838836,0.019242311
-0.156836896,-1.11602096
-0.566459501,1.490792829
0.69993976,0.731125007
0.64829312,0.444474745
-0.798827307,-0.246017493
0.107991783,0.755814906
0.581440001,1.50296424
0.68015164,-1.37426414
-2.269839298,0.860728699
0.773704648,0.197249032
-0.19209097,-0.886696314
-0.852872558,-0.342547109
-0.409597808,-0.163395204
-1.270148127,0.201146745
0.002141608,0.190223316
-0.297468827,-0.672416801
-0.650762208,-0.918171758
0.380462256,-0.342762687
-0.227478225,0.531856091
-0.485753045,0.2083104
1.459318981,1.9202103
0.626141673,-0.295736195
-0.24946263,-0.160924873
1.3811301,-0.854670129
1.103546033,0.133178513
1.040602286,-0.595529599
1.722342424,-0.021818257
-1.189666372,0.73205375
0.713065003,0.738823052
-0.810490127,-0.076246621
0.811649359,-0.336795297
-0.59579637,-0.307849854
0.08352892,0.136617736
0.546961657,-0.476979474
-0.871363319,0.149692031
-0.823238956,-1.455040052
-1.52310965,-0.668323635
0.332736593,-0.64269455
1.588746965,1.623804785
-1.34616955,0.380578748
0.401267758,-1.221942688
0.063805422,-1.684862389
1.209621093,-1.749046616
0.377506303,0.64984625
-0.667394411,-0.160031314
-1.008347027,-0.210995849
0.307991697,-0.222833301
0.520527757,1.106188929
0.948514673,0.640986028
-0.130830489,0.301122138
0.273121903,0.116524104
1.162542577,0.236967446
-0.054847052,-0.300579166
0.784800167,-0.627854404
1.123731263,0.734378822
0.095073896,-0.690982248
0.227286082,-0.320917998
-0.693769527,0.776632599
-1.763736588,-1.500091048
0.000441462,-0.052918339
0.20781852,-0.628057602
-0.263913062,-0.746467812
0.295279181,1.50949017
-1.550169243,-0.665124037
1.237597883,-1.466153411
-0.284539612,1.064422376
1.407473993,1.894240722
0.155867957,0.906219401
0.473061566,-2.05569361
0.984635438,1.19486255
-0.36430442,-0.202970851
0.956064002,-0.442436513
-0.461928839,-0.915535637
0.532877583,1.571590921
-1.623785907,-0.360523284
0.16880882,-0.772414205
1.510459833,-2.055652825
-0.632090062,1.100117381
0.476302879,0.717654076
1.323695902,-0.195690521
1.09770014,-0.879572395
-1.650967917,-2.917734769
-0.316869419,1.113353345
-1.306450586,0.709015933
0.791816006,1.120314346
1.013982793,-0.081521833
-0.593730322,-0.612378707
0.145714512,-1.557676876
-0.139145954,0.659270558
-0.554782907,1.354681073
-0.611818823,-1.094035684
-0.335649189,0.547988428
0.210304399,-0.933809373
0.052723207,0.598278793
-3.112331871,1.190684008
-0.166802254,0.796703799
1.412826897,0.048598868
0.451933343,0.637616971
1.839954219,0.187129438
-0.492129212,0.255723958
0.762100966,-0.670768416
0.265634474,1.486914809
-0.451888559,-1.160399381
0.856574371,-0.25245587
-0.639820116,1.125100344
-2.145603334,0.552124055
-0.985258463,0.116119998
0.705211716,-2.079377898
-1.260688395,0.152465852
0.645187799,0.709990562
0.760646176,-0.421582639
1.103937643,0.747842723
-0.606485659,0.269016897
0.60529589,0.351313605
2.182916836,-1.208587685
0.26041397,-0.256786065
-1.050783272,-0.466381293
0.284254665,-1.0457112
-1.485173401,-0.579621795
0.211818933,-0.123696748
-0.843729584,-0.07946849
0.240116717,-0.121067142
0.339999221,1.892784912
0.038049259,0.147101197
-0.266102062,1.735600894
1.687692716,-0.134697805
-0.813493336,0.470426911
-0.228511607,0.077056476
0.072308554,0.661970458
0.310928596,0.156796859
1.309802164,-1.52359394
1.524231112,1.692439596
-0.125365373,1.357677333
-0.80594439,-1.375853625
-1.445531768,-2.664717326
0.474244161,-0.931060241
-0.747095858,-0.911646174
2.097954447,0.177479999
0.13781504,0.694983789
-0.109332613,-1.177442327
-0.184313746,-1.342808032
1.558881977,1.732237195
-0.473134509,-0.803980087
-0.409067908,0.319594617
-0.404456012,0.410208892
0.013354689,-0.916758102
0.579575401,-2.085105886
0.433214285,-1.704719362
-0.345871,-0.964551557
-0.444200699,1.413670808
0.015608272,0.309910497
0.775490043,-1.343756522
0.071064944,1.296528628
-1.611665648,0.878845837
0.1818745,0.309506463
-0.005510791,0.385659616
0.115830231,0.585912751
0.432142897,-0.664019508
1.150068317,-0.302642674
0.072224519,0.549608663
-0.456612513,-0.168924354
1.003549595,-0.490307381
0.414072442,1.213643499
-0.569784507,0.110625301
0.01806867,0.48471875
0.299210768,0.57245728
0.185657542,1.359475352
0.123503229,1.086014099
1.575137044,-1.875331274
0.330499546,1.036909485
-0.305828173,-0.665972826
-0.725597204,0.297102951
0.258101072,0.087440126
-0.457106026,0.6653184
0.492447341,1.270039225
0.622654285,0.581846507
0.475766949,-0.738087722
0.407378012,-1.273554666
1.165627054,0.378844843
-1.007852201,-0.467397261
0.012642198,-1.627713033
-0.018863334,0.170785819
-0.034749606,-1.628961906
0.286154191,-0.504801531
1.486419221,-1.123621907
-0.069048076,0.585480987
-0.561596967,1.376346205
-1.225453268,2.078359061
-1.12237809,1.560448888
1.289393057,0.422744439
-1.05966588,0.267088905
0.490356358,1.456348338
1.05728318,-1.521568804
-1.095512826,1.002575861
-0.287960942,0.39260771
0.910202981,-1.149096485
1.638175056,0.573462327
0.783772732,-0.606500657
-0.31299666,0.838519831
0.950408241,1.03971988
0.521612686,1.312300832
-0.143446452,-0.693818996
1.221099238,0.095504866
0.663868267,-0.549343278
0.336239541,-1.086039371
0.638279763,0.403506951
0.387216962,-0.761707955
-0.54016297,0.31285658
-0.379308666,1.721986599
1.079146069,0.757600211
-0.623395879,-1.39644713
-0.193650829,0.878707931
0.740088734,-0.359693126
0.598630574,0.971698196
0.458152111,0.266425655
0.108595602,-0.491118086
-1.657020105,0.541405423
-1.507786907,1.607286763
-0.627781886,-0.103073434
-0.955960505,-0.445265516
-0.408581182,1.485886575
0.624011716,0.451579353
0.742695737,-2.384697633
0.288872355,1.340289951
0.110534934,0.318799951
1.018752613,-0.011735125
0.226155742,-0.460634083
0.766537303,0.303893647
-0.224704408,-0.370650551
0.019908727,0.162514256
1.187689457,-0.826046752
0.080102006,1.666522096
-1.261128161,-0.327070135
-0.447778885,-0.947202411
-0.490615002,-1.333942733
-0.675491436,0.239193698
-0.367789549,1.440284121
-0.780024638,-0.193504423
-0.007335817,0.60670762
-1.174333351,-0.742725854
0.041738075,0.11768375
-2.045671523,0.818223266
0.206767409,0.004598348
-0.977838628,-0.705372503
0.700758234,-0.547322854
0.634212807,0.248602956
0.594856428,0.700209614
-0.812935421,-0.037734466
1.115120363,0.551268773
-0.756565111,0.482288689
0.936139031,1.536103883
-0.414669815,1.237102187
1.048839374,1.321840598
0.980843089,0.260150304
0.047499754,-1.518733719
-0.574436747,-0.073152735
0.253314692,-1.466430185
1.011026512,0.581448214
1.085501845,-0.143466275
-1.072550669,-1.893289546
0.128090929,0.398324911
0.527575545,0.28857323
0.638196196,1.661979875
-0.77830054,-0.670410102
0.298007451,-1.208686575
0.456158666,0.117427216
1.338350019,-0.716344154
-0.602639495,0.426996345
-1.506507166,-0.071241945
1.696956065,-1.403856454
0.393072241,-0.528715432
-0.466407455,1.965871835
0.284712371,0.085036324
-0.666407167,1.055914891
0.628939773,-1.390992374
0.070346329,1.196582365
1.087423408,1.334835281
-0.718455388,0.002816081
-0.065848421,2.541019134
1.105047107,-0.672121086
0.185411452,-1.318165425
-1.769055226,0.687913072
-1.723224131,0.237587108
0.980455322,-0.892958837
0.149650973,0.008340668
-0.001631313,0.179603957
0.45702719,-1.352344734
-1.066368556,1.998336074
-0.102502931,-0.565202182
0.168708053,-0.316098452
-0.323344786,-0.581492948
0.460179845,0.724897736
-1.475275444,0.520245382
1.143468079,-0.437367745
-0.049535532,0.891839406
0.375940685,-0.360288263
0.382905956,1.010291293
0.699835463,0.940181619
-0.819596567,-0.824131519
-0.31555056,0.833253724
-0.849605004,-0.318691156
1.649400283,0.049160996
0.62932482,-2.515439383
0.686987095,0.653335283
-0.317652834,0.019410458
-1.854712495,1.432471385
1.227004314,-0.003014809
-0.89719622,0.288190311
0.465334662,0.140680506
-0.649144087,-1.192212614
0.246811233,-1.627389843
0.867858535,0.188574352
-0.729797433,-0.461779881
-0.693840244,0.663908604
-0.875916112,1.09996345
1.573739345,1.075717765
0.630236578,-2.227219933
0.773535116,-0.621077231
-0.737297913,0.509760856
-1.18863581,2.579910777
0.416005582,1.350684976
0.265765434,-1.028390959
0.974897675,1.545936415
0.461937547,-0.422558252
0.117782057,0.286103753
0.233455728,-0.945693323
0.510320091,-0.513781871
-0.771767473,0.488764107
-0.110961651,0.631350493
-2.268474956,0.844293493
-0.080283523,-0.69537777
1.331323104,0.778607796
-2.095604366,-0.828352195
-0.039713033,-1.62224542
0.412027661,2.605064444
-2.213572218,0.538745928
-0.183017315,1.744446819
-0.998867758,1.026813926
0.991433806,0.25263734
-0.993103195,0.9425689
0.65495794,0.897608818
0.840728261,-0.807995909
0.803967648,-0.92106175
-0.40702897,-0.407889849
-1.783121549,-1.092498947
1.514850321,0.523633709
1.871123099,1.131695557
0.181469385,-0.795959055
1.438576456,1.04491846
-1.628939345,-0.105453586
0.212614137,-1.670314853
-0.664131985,-0.74936083
-1.858369202,-0.690880332
0.073484625,-0.964283533
-0.434275609,-0.889801086
-0.37710118,-0.611363457
-1.124157214,1.064643264
-0.505641115,-0.340458898
0.670988189,-1.91892603
-0.906449169,0.875817863
0.129336281,-0.12478612
1.045938061,-0.521888715
-0.653114962,1.377096253
1.112269065,-0.325071327
1.165188324,-1.25518526
-1.040630807,1.01664207
-0.905551427,-1.836714734
-0.57936517,-0.584285875
1.04456368,1.256002572
-0.443394711,-0.322463145
0.798888586,-1.060162391
-1.925210288,0.543127427
1.233920266,-0.532290928
-0.138098465,-2.650620821
1.873227314,-0.932131665
-0.0655899,1.265604701
0.240560355,-0.607611243
0.964615104,1.043732206
0.022988618,0.137669119
-1.444872448,0.199159513
-0.709615975,-1.309175713
-0.185738623,-0.782576296
-0.808619893,-0.730147701
-0.08139462,-0.872678262
-0.142988553,0.328029803
-0.043121398,0.278254193
-0.575850812,0.500610017
0.886675951,-0.46916063
2.156892848,-0.519434007
-0.845515427,-0.137580748
-0.807551465,1.02873603
1.020113771,-0.501925942
1.827923916,0.553724768
-0.39373198,0.036561228
-0.641499308,-0.690282987
-0.159766443,1.204249837
0.173808706,0.581446113
-2.15140376,-1.441400318
-0.261775967,-0.014593127
-0.2451447,0.868797257
0.687932003,-1.057540675
1.530836383,0.783731579
0.260414944,-0.859376222
-0.890610785,0.541962434
-0.28501727,-0.045477195
0.050743526,0.453893073
-0.186070932,0.435564192
0.9612045,1.141987068
-0.10298364,-0.861088861
0.006548231,-0.056606989
1.510152624,-2.09205773
-1.061418159,0.079652277
0.578728727,0.375900174
-2.211633237,1.13193357
0.439917422,-0.639816563
-0.708641072,-1.347557436
0.896695669,-0.690935663
-0.74437821,-0.307902572
0.326207729,0.840589317
1.509583698,-0.474592826
-1.212387742,1.239277959
-1.235396847,1.789397607
0.507162149,0.099293273
0.116623932,0.141710744
-1.143758102,1.275878068
1.074552337,0.294279108
-1.190909296,-1.49459152
-0.192834235,-0.349527939
-1.281208319,0.453183083
0.385167279,-1.111501623
-0.583228932,-1.7628862
0.476042643,1.79799534
-0.940130541,-0.21976098
1.410337089,1.751402585
-0.768966304,1.596857101
-1.21554309,-1.932443846
0.776110771,-0.914550827
2.408999693,1.114208489
0.952063266,-2.665016954
-0.818383299,0.59170686
-0.286884201,0.636298957
-0.11486527,1.584788574
-0.616228927,-1.780561409
0.376893485,-0.611024053
0.8568262,1.578260021
-0.234056469,-0.05518562
-0.299099731,-3.322453528
-0.256205659,-0.027667101
1.188089518,-0.848962178
0.206911559,2.325098251
0.192318715,-0.246003752
-1.146932336,0.029968696
-0.118549821,0.840174023
-2.879777849,0.402218247
0.402003646,-0.36943475
-0.57891584,0.169560577
-1.257497526,-0.153258634
0.479438228,1.103381849
1.176787725,-0.514516603
-0.52354618,0.975757255
1.033086714,0.731968635
-1.310059762,0.626111472
-0.912684943,-0.191224813
-0.432388295,0.327948165
0.69719686,-0.516786113
-1.666147538,-1.107566449
0.545793072,0.253127053
0.516086847,-0.716173691
0.611680678,1.199068147
-1.459390763,0.717225579
0.286931601,-1.195972502
0.838097807,0.853723604
-2.151858709,-2.721658801
1.032801395,1.175738446
-0.654275143,-0.488085299
0.578067978,0.049428863
-0.84106169,0.107501081
0.204529611,-0.600513471
-1.383218158,-0.387672308
-0.917689932,0.574815227
1.239665817,-1.338857726
-0.527806602,-1.217009408
0.824755001,-0.439202266
-0.668633398,0.075908527
1.13925025,-0.671289328
2.033318186,0.323195343
-0.484862579,-0.204549837
-0.252069222,0.896402914
-0.438508224,1.234316964
-1.194440216,0.357253813
1.553672325,-0.578373244
0.429334513,-0.349078602
-0.759198168,0.66114312
0.705360002,2.390732449
1.587340265,0.098101983
0.585131989,-0.078584655
2.248108344,0.607136309
-0.65079351,0.64657709
-0.704209274,0.480646663
0.605406128,0.131511986
-0.345156788,-0.486378385
1.498513794,0.544718402
0.749824963,-0.274854264
-0.156972493,0.689131136
-0.491905745,-2.235733846
1.84923834,-1.600595592
-0.426161611,0.696160358
1.381183033,-0.238541886
-0.599765716,0.279758004
2.016558649,1.2766457
-0.323977453,0.931028204
-0.305203643,-0.076727937
0.164109446,-0.588831383
-0.497248736,1.084969495
0.510160168,-0.544810322
-1.125845321,1.052436573
-0.182568453,-0.761131311
0.444074141,-0.126396572
-0.106644173,0.876869497
-1.353542228,-0.51285825
-0.983277737,0.460074441
-1.279516071,0.386139801
0.435783102,-1.643498985
0.939820514,0.693215741
-0.49136744,0.168103314
1.411509881,1.709298577
-1.987130156,-0.186550056
-0.226519363,-1.557050992
1.10884382,-0.750743563
0.641234396,1.705937525
1.40435923,1.158782124
-1.085638446,0.809469757
1.448886906,-0.198618148
2.263056509,0.28498768
-1.236556552,-0.034508803
-0.169376047,-0.357991163
1.251519902,-1.178428683
-0.817605871,1.071837298
1.495815064,0.936116593
2.089772555,-1.196913854
0.928096539,-0.03954811
0.903701987,-1.171880023
-1.395880268,-1.06748031
-1.466792494,1.706191126
0.180838138,0.205180912
-1.449061495,0.172735748
0.958260795,-0.267291955
1.783038774,0.686983864
0.272825824,-0.576089825
-0.733071873,-1.701570789
0.30476116,0.172648755
0.227340345,-0.999855349
0.377051691,-0.305825451
0.357022686,-0.528448868
1.519470951,-1.302971754
0.946553261,1.103585325
1.612685453,-0.765818046
-1.624503383,1.109574155
-1.037059726,-1.663762231
-1.592271657,-0.833752257
-1.409531013,-0.371997341
1.834955899,-0.147389354
-0.962639158,-0.768215372
-0.010616893,0.620236275
2.306838245,0.551141848
1.377491189,0.645655564
1.52380348,0.01069693
0.730560929,-0.943258439
0.253093573,-0.257201502
-0.555545262,2.835207606
1.231544935,0.638140743
0.865419748,0.808394013
0.647249865,0.06271311
0.079879016,-0.892980433
0.830558274,1.614377101
0.878068827,-1.591484636
-0.282553329,-0.986430325
-1.007902387,1.150002038
0.068888096,-1.076436345
0.381266696,1.012433364
-1.900699745,1.258633313
-0.340449268,0.665807145
2.090595073,0.939257743
0.738991492,0.254162995
-0.334064653,0.191394609
0.504563038,-0.43489702
-1.191806327,-0.997434868
-1.483232165,0.060167356
-0.388198125,0.862381354
0.192472823,0.199811848
-0.716769372,-2.055649114
0.18002537,-0.441911913
-1.572950344,-1.153703723
-1.308791553,1.190270001
1.071472489,1.500026331
0.648580927,-0.316889986
1.297735575,0.448728549
-0.067652787,-1.159811598
0.437211412,0.217509274
-0.395885053,1.4269582
0.122979112,1.357522573
-0.36409604,0.375342105
-0.363582097,0.467979888
-0.57898857,-2.448621831
-0.942585779,-0.015081815
-0.490319513,0.218311074
0.037105732,-0.200020678
-0.046966788,0.83554121
1.468298117,0.613721521
0.767907657,-3.188795833
0.545158447,0.279899929
-1.081700531,-1.501655684
1.191668604,0.016900236
0.762951093,1.007971302
-0.045138157,1.170950323
1.501268265,2.048294864
1.32309077,-0.27631425
1.006439588,3.057973532
-0.756843436,-0.800105998
1.652654766,-0.050534059
-2.278963405,-0.136647736
0.901141817,-1.309290137
-0.823231962,0.66994664
-0.896326421,-1.218006638
-0.133350144,-1.073442017
0.389242987,-0.261988516
-0.64035121,0.105413314
-1.318495391,0.555109589
0.883395014,1.716003847
-0.139418823,1.147099227
0.148245966,0.272542927
0.188582724,-0.289608535
-0.729750725,0.866122828
-1.464524812,-0.318672056
1.040933321,0.913864036
-1.213284248,0.214175292
0.54468157,0.376049819
-1.020422113,0.060867596
-0.108668463,-0.290112188
0.426558501,0.183823416
0.998268848,0.902916818
-0.445673847,0.099274704
0.893107037,-1.491221938
0.069823394,-1.113372842
0.595802648,0.661043777
2.062892468,1.516899599
-0.999370152,-0.03750653
1.209205141,-1.71122625
-0.586256473,-0.080323429
1.59057215,-0.755717786
0.259660529,-0.672644791
-1.30931396,-1.155143433
-3.49E-06,1.208299377
-1.539683361,0.612994054
0.247353486,-1.364811161
-0.000817983,-1.221045475
0.278749707,-0.016049304
0.349691347,-0.817962019
1.877819394,0.615382282
0.793443435,-0.369189254
2.55177541,0.68221008
0.949719329,-1.127014586
-0.043064183,-0.041194277
-0.114978317,0.348050186
1.890711069,-1.256803706
0.062145821,-0.577993992
-0.270398054,-1.866391138
0.637364657,-0.664882569
-1.372135638,1.548126549
-2.063182619,0.025038276
-0.430654143,2.177605986
-0.661099569,1.09174216
-0.695570797,-1.884499896
1.082249329,-0.480673571
1.182501185,-1.316150558
0.305823966,0.215902511
2.084566473,-0.035653908
-0.195037159,1.449191872
-0.029853361,-0.173503332
0.068065711,0.981593378
0.738148246,-0.811264532
0.443438118,0.165224243
0.308280912,-0.39584816
0.266774591,-0.54551159
0.900188048,-0.796036736
0.358393727,1.410136666
-0.833745187,-1.110960977
0.27875002,-1.066122911
-0.138593832,0.317194858
-0.444760838,-0.594621331
0.286132374,0.187868887
-1.381904632,-0.527273858
0.603703636,0.974699669
-0.388262729,-0.570567832
-2.29378776,0.694576958
-0.512657199,1.028682592
0.443221088,-1.414680943
0.229169278,1.544242116
0.496542836,-0.099527076
-1.208855988,1.358891245
0.08956399,-0.80716213
-0.431139052,0.062418188
-0.831153784,1.443520994
0.907994154,0.513312347
-1.140311144,1.0849899
0.61069004,0.067989738
